"fips","county_name","state_postal","region","election_date","racetype","tvotes","clinton","obama","edwards","margin","winner","POP05_SQMI","popUnder30_00","pop65up_00","presVote04","kerry04","Bush04","pres04margin","pres04winner","pop06","pop00","hisp06","white06","black06","indian06","asian06","hawaii06","mixed06","pct_less_30k","pct_more_100k","pct_hs_grad","pct_labor_force","pct_homeowner","unempFeb07","unempFeb08","unempChg","pctUnins00","subForPctHomes","poverty05","median_hhi05","Catholic","So.Bapt.Conv","Un.Methodist","E.L.C.A.","Construction","Manufacturing","FinancialActivities","GoodsProducing","ServiceProviding","black06pct","hisp06pct","white06pct","growth"
1111,"Randolph","AL","S","2/5/08","Primary",2412,1317,969,77,-0.144278607,"clinton",38.5,28.2,15.9,9001,0.312965226,0.680702144,0.367736918,"bush",22673,22423,354,17161,4882,48,68,1,159,0.5173,0.034858135,0.6194,0.5577,0.7913,4,4.7,0.7,16.2,0,19.2,32974,0.00563002680965147,0.266532618409294,0.126362823949955,0,4.81316726,36.28113879,5.24911032,43.46085409,56.53914591,0.215322189388259,0.015613284523442,0.756891456798836,1.11492663782724
1113,"Russell","AL","S","2/5/08","Primary",5796,2052,3641,58,0.274154589,"obama",78.4,30.4,13.1,16809,0.498244988,0.495984294,-0.002260694,"kerry",50085,49696,1067,27186,20798,185,331,28,490,0.5386,0.024888483,0.6652,0.571,0.6245,4.9,5.8,0.9,17.9,0.05,20,30155,0.0189122919848862,0.316464346008522,0.0548275584854088,0,8.045552271,23.13558183,7.141897339,32.19900564,67.80099436,0.415254068084257,0.0213037835679345,0.542797244684037,0.782759175788805
1115,"St. Clair","AL","S","2/5/08","Primary",5228,3271,1799,99,-0.281560826,"clinton",104.7,30.6,11.7,29161,0.187099208,0.805870855,0.618771647,"bush",75232,65123,1054,66646,6330,266,217,17,702,0.3879,0.071001743,0.7134,0.5898,0.8369,3.3,3.7,0.4,13.2,0.11,13.2,45416,0.0111828488461895,0.365388773902567,0.0566247567266998,0,11.84737577,14.91679828,4.014740553,27.97271624,72.02728376,0.0841397277754147,0.0140099957464909,0.88587303275202,15.5229335257897
1117,"Shelby","AL","S","2/5/08","Primary",13029,5597,7199,139,0.122956482,"obama",207.6,32.9,8.5,78906,0.188198616,0.80393126,0.615732644,"bush",178182,144557,5934,150737,17202,489,2510,21,1289,0.2347,0.193567883,0.8685,0.7035,0.8094,2.6,2.7,0.1,9,0.14,6.3,61563,0.0102028710404556,0.257214239355726,0.0812321606777721,0.00489207428136755,9.831431012,9.165698707,11.35872748,19.93069088,80.06930912,0.0965417382227161,0.0333030272418089,0.845972095946841,23.2607206845743
1119,"Sumter","AL","S","2/5/08","Primary",2807,683,2023,35,0.477377984,"obama",15.6,30.2,13.9,6433,0.703715218,0.292243121,-0.411472097,"kerry",13606,14746,162,3394,9948,18,17,3,64,0.6636,0.022369801,0.6476,0.4764,0.7234,5.6,6,0.4,24,0,36.6,21252,0.00473036896877956,0.146776591431275,0.054264089741857,0,6.262412287,20.85264133,4.144048722,30.23963988,69.76036012,0.73114802293106,0.0119065118330148,0.249448772600323,-7.73091007730911
1121,"Talladega","AL","S","2/5/08","Primary",9230,3818,5191,125,0.148754063,"obama",104.7,30,13.3,29898,0.380426784,0.613117934,0.23269115,"bush",80271,80373,932,53236,24986,201,286,27,603,0.4749,0.051912924,0.6965,0.5523,0.7636,4.8,5,0.2,16,0,19.3,33986,0.00738287620921054,0.338491801645896,0.0694836966671232,0,5.210611391,39.54685611,3.201619147,46.75830968,53.24169032,0.311270570940938,0.0116106688592393,0.663203398487623,-0.126908290097416
1123,"Tallapoosa","AL","S","2/5/08","Primary",4546,1857,2556,67,0.153761549,"obama",54.7,26.9,16.6,17952,0.303643048,0.690285205,0.386642157,"bush",41010,41711,397,29569,10597,111,92,3,241,0.4894,0.062473694,0.7008,0.5666,0.7634,4.9,5.4,0.5,16,0.65,18.2,32672,0.0108740204942737,0.381072935503315,0.114816154309825,0,6.622572237,28.94537709,4.273983352,36.1901292,63.8098708,0.258400390148744,0.0096805657156791,0.721019263594245,-1.68061182901393
1125,"Tuscaloosa","AL","S","2/5/08","Primary",19714,7319,12044,211,0.239677387,"obama",125.4,37.3,11.3,69830,0.378734068,0.614019762,0.235285694,"bush",171159,165078,3032,112625,51805,390,2027,18,1262,0.4416,0.078211944,0.7882,0.6074,0.6348,3,3.3,0.3,14.8,0.09,20.4,34459,0.0215314632297195,0.304260803639121,0.0651645185746778,0,8.754778754,21.28172279,5.353221083,34.33077111,65.66922889,0.302671784714797,0.0177145227536969,0.658013893514218,3.68371315378184
1127,"Walker","AL","S","2/5/08","Primary",8584,6514,1672,235,-0.564072693,"clinton",86.1,29.1,14.8,28367,0.317834103,0.675679487,0.357845384,"bush",70034,70699,934,63760,4459,227,178,14,462,0.5095,0.047395539,0.6721,0.5327,0.8001,4.6,4.2,-0.4,15.4,0.06,15.6,33666,0.0139012628512438,0.35700649102711,0.0486897741575099,0,3.856690352,12.50321034,5.217875182,20.94854893,79.05145107,0.0636690750207042,0.0133363794728275,0.910414941314219,-0.940607363611934
1129,"Washington","AL","S","2/5/08","Primary",2328,1097,1098,73,0.000429553,"obama",16.2,28.8,12.4,8247,0.381350794,0.613556445,0.232205651,"bush",17651,18112,172,11471,4568,1257,20,6,157,0.487,0.028160575,0.7231,0.545,0.8817,5.8,5.6,-0.2,16.9,0,20.2,33001,0.00331546665193126,0.325247278554457,0.091838426258496,0,11.5700692,41.33866782,2.876297578,62.41349481,37.58650519,0.258795535663702,0.00974449039714464,0.649878193870036,-2.5452738515901
1131,"Wilcox","AL","S","2/5/08","Primary",2729,585,2097,21,0.554049102,"obama",14,27.8,13.7,5682,0.675466385,0.322773671,-0.352692714,"kerry",12911,13005,107,3537,9220,17,8,2,20,0.6619,0.030891254,0.5954,0.4204,0.8327,8.1,10.2,2.1,23,0,37.8,19407,0.00386861867556702,0.20700902677691,0.0449821740119851,0,5.811965812,36.39471639,5.765345765,49.54156954,50.45843046,0.71411974285493,0.00828750677716676,0.273952443652699,-0.722798923490964
1133,"Winston","AL","S","2/5/08","Primary",1937,1641,234,36,-0.726381002,"clinton",38.7,29.5,14.2,10423,0.214525568,0.780005757,0.565480188,"bush",24634,24905,511,23630,158,123,32,2,178,0.5302,0.045432099,0.626,0.5816,0.8001,5.2,6.1,0.9,18.7,15.4,21.8,29320,0.00366300366300366,0.416374833957252,0.0491486535442579,0,1.802193975,52.75988159,3.434616054,56.72993209,43.27006791,0.00641389948851181,0.0207436875862629,0.959243322237558,-1.08813491266814
2000,"Alaska","AK","W","2/5/08","Caucus",406,103,302,0,0.490147783,"obama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,NA,10.8,55477,NA,NA,NA,NA,8.013240735,7.595378724,5.553190108,21.52463166,78.47536834,NA,NA,NA,NA
4001,"Apache","AZ","W","2/5/08","Primary",6037,3543,1833,170,-0.283253271,"clinton",5.9,27.8,8.3,24220,0.646490504,0.346160198,-0.300330306,"kerry",71118,69171,3598,13997,367,52180,266,69,641,0.6027,0.030102348,0.6365,0.4612,0.7433,10.1,8.9,-1.2,25.7,0,41.7,26308,0.287584806188151,0.0158160840067413,0.000734626852772136,0.00229030724687784,9.331168538,1.073377531,8.695260001,11.19830424,88.80169576,0.00516043758260918,0.0505919739025282,0.19681374616834,2.81476341241271
4003,"Cochise","AZ","W","2/5/08","Primary",9082,4719,3657,462,-0.116934596,"clinton",20.3,28.1,14.7,44595,0.392734612,0.595492768,0.202758157,"bush",127757,118042,40331,76957,4474,987,2088,364,2556,0.4612,0.053763441,0.7946,0.5637,0.6731,4.5,4.6,0.1,21.1,0.1,16.9,36296,0.219413188399643,0.0509447581843658,0.0124750541378285,0.00523969258205596,8.806979832,3.121957388,4.214452804,15.18492761,84.81507239,0.035019607536182,0.315685246209601,0.602370124533294,8.23012148218432
4005,"Coconino","AZ","W","2/5/08","Primary",11269,4563,5992,343,0.126808058,"obama",6.6,35.8,7,52391,0.558168388,0.429959344,-0.128209044,"kerry",124953,116676,15158,69723,1414,35071,1459,146,1982,0.3905,0.084732333,0.8378,0.6863,0.6138,4.5,4.3,-0.2,19.8,0.03,18,41446,0.069781636863824,0.0209766162310867,0.0114941540577717,0.00965440165061898,7.932171866,7.9721306,4.170238735,16.31769373,83.68230627,0.0113162549118469,0.121309612414268,0.557993805670932,7.09400390825876
4007,"Gila","AZ","W","2/5/08","Primary",5093,2490,1810,551,-0.133516591,"clinton",10.8,21.8,19.8,20843,0.398886916,0.592189224,0.193302308,"bush",52209,51387,8550,35676,272,6856,308,41,506,0.4877,0.053062237,0.7822,0.5009,0.7875,4.9,4.7,-0.2,20.6,0.1,19.9,33862,0.146586149800331,0.081153209311386,0.013109963962209,0.00931138599396123,10.62582591,8.413241622,4.201538305,27.68271609,72.31728391,0.00520982972284472,0.163764868126185,0.683330460265472,1.59962636464475
4009,"Graham","AZ","W","2/5/08","Primary",2244,1027,904,184,-0.054812834,"clinton",7.4,32.7,11.9,10720,0.297108209,0.696548507,0.399440299,"bush",33660,33495,9259,18387,645,4888,172,15,294,0.5043,0.033102767,0.7558,0.4932,0.7317,4.4,5.1,0.7,21,0,23.7,33558,0.318462778822897,0.0257995162590701,0.0154080444325002,0.00755471946012123,7.85962877,3.673627224,2.431361176,32.40525909,67.59474091,0.0191622103386809,0.275074272133096,0.546256684491979,0.492610837438434
4011,"Greenlee","AZ","W","2/5/08","Primary",1140,572,383,121,-0.165789474,"clinton",4.3,27.6,9.9,3067,0.373655037,0.619171829,0.245516792,"bush",7738,8549,3481,3978,39,147,18,1,74,0.352,0.02874481,0.8249,0.5998,0.5104,3.5,3.4,-0.1,13.1,0,12.8,43338,0.57985257985258,0.0998010998010998,0,0,0,0,0.432332278,85.84883811,14.15116189,0.0050400620315327,0.449857844404239,0.514086327216335,-9.48648964791203
4012,"La Paz","AZ","W","2/5/08","Primary",1010,562,350,55,-0.20990099,"clinton",4.3,20.2,25.8,5059,0.36548725,0.624234038,0.258746788,"bush",20256,19656,4590,12953,168,2165,95,9,276,0.5723,0.036344137,0.6928,0.4427,0.7807,5.6,5.1,-0.5,25.3,0,21.6,29015,0.0759827542480345,0.0381435455237129,0.00786203398427593,0,2.580586744,7.270916335,3.323071351,35.25896414,64.74103586,0.00829383886255924,0.226599526066351,0.639464849921011,3.05250305250304
4013,"Maricopa","AZ","W","2/5/08","Primary",230144,114453,96283,15204,-0.07895057,"clinton",390.5,34.2,11.7,1192751,0.42326437,0.569653683,0.146389313,"bush",3768123,3097240,1129556,2275089,148546,57535,102694,5452,49251,0.3079,0.132515127,0.825,0.6462,0.6749,3.3,3.5,0.2,17,0.69,12.6,48752,0.172561617291349,0.0248907198186025,0.0106801460476038,0.0165991297948114,10.41816437,8.295182433,9.311786523,19.25793683,80.74206317,0.0394217492369543,0.29976622313019,0.603772488318455,21.660672082241
4015,"Mohave","AZ","W","2/5/08","Primary",9898,6066,3004,532,-0.309355425,"clinton",13.5,22.8,20.5,57915,0.354018821,0.635310369,0.281291548,"bush",193035,156272,25822,157146,1618,3741,1845,157,2706,0.4723,0.047311931,0.7751,0.528,0.736,4.6,5,0.4,20.1,0.27,15.6,35320,0.143447804324269,0.0319030909747665,0.00978507662934104,0.0127070540275556,12.40020448,8.096405106,5.901279488,21.36864579,78.63135421,0.00838189965550289,0.133768487579973,0.814080348123397,23.5250076789188
4017,"Navajo","AZ","W","2/5/08","Primary",7070,3623,2695,303,-0.13125884,"clinton",10.3,27.2,10,32404,0.457196642,0.533174917,0.075978274,"bush",111399,97941,10510,47440,1054,50559,424,109,1303,0.5166,0.043420396,0.7118,0.5049,0.7546,7.2,7.5,0.3,22.9,3.8,28.8,31532,0.0784959474710167,0.0359905611983174,0.00740740740740741,0.00048219965117472,12.50022198,4.533750067,3.187654277,21.72754879,78.27245121,0.00946148529160944,0.0943455506781928,0.425856605535059,13.7409256593255
4019,"Pima","AZ","W","2/5/08","Primary",73674,37328,34211,1108,-0.042308006,"clinton",101.8,31.8,14.2,367492,0.525529807,0.465612857,-0.059916951,"kerry",946362,848632,307625,551577,27379,24246,21598,1022,12915,0.4024,0.09005194,0.8343,0.6031,0.6428,3.8,3.9,0.1,17.8,0.16,14.9,41484,0.267171636961834,0.0271112396384694,0.0112711645447801,0.0129256909069791,8.805147858,9.263201087,5.901728181,18.8660395,81.1339605,0.0289307896978112,0.325060600489031,0.582839336321619,11.5161813365511
4021,"Pinal","AZ","W","2/5/08","Primary",18441,10072,7086,856,-0.161921805,"clinton",40.2,29.1,16.2,64622,0.421713967,0.572653276,0.150939309,"bush",271059,181292,80035,160647,8749,14841,3286,260,3241,0.4104,0.063243939,0.727,0.4785,0.7744,4.9,5.2,0.3,19.4,0.46,15.7,41177,0.178481808520701,0.040400162468633,0.00617046965675719,0.00465706321253902,9.204077632,11.38110174,4.322681827,30.21270339,69.78729661,0.0322771057223704,0.295267819921124,0.592664327692495,49.5151468349403
4023,"Santa Cruz","AZ","W","2/5/08","Primary",3519,2201,1175,74,-0.291560102,"clinton",35,27.6,10.7,11668,0.592132328,0.400068564,-0.192063764,"kerry",43080,38574,34734,7723,102,145,221,17,138,0.5052,0.070721597,0.6066,0.5241,0.6798,6.7,6.2,-0.5,29.5,0,20.4,33491,0.585289596414893,0.00536723899846278,0.00515880253250306,0,4.353956158,4.632582497,3.94440901,9.641142704,90.3588573,0.00236768802228412,0.806267409470752,0.179271123491179,11.6814434593249
4025,"Yavapai","AZ","W","2/5/08","Primary",14742,6784,7115,602,0.022452856,"obama",23.7,22.5,22,87583,0.378235502,0.61048377,0.232248267,"bush",208014,168999,25231,174331,1286,2791,1495,164,2716,0.4266,0.074412365,0.8472,0.527,0.7342,3.9,4.1,0.2,17,0.16,12.8,40382,0.110937994352812,0.0210426404484321,0.013491168060555,0.00860808156784088,13.71866695,6.660803171,4.947005475,23.46035449,76.53964551,0.00618227619294855,0.121294720547655,0.838073398905843,23.0859354197362
4027,"Yuma","AZ","W","2/5/08","Primary",6429,3971,1667,592,-0.358376108,"clinton",32.4,29.4,16.5,38529,0.416102157,0.575774092,0.159671935,"bush",187555,160767,104898,74163,2940,1998,1713,179,1664,0.4574,0.059550312,0.6581,0.5031,0.7221,9.4,9,-0.4,28.6,0.24,19.1,35739,0.235861672478222,0.0222151400397435,0.00564908202417107,0.00353692524964693,10.52133598,5.91825149,3.848519254,29.51319898,70.48680102,0.0156754018821146,0.559291941030631,0.395420010130362,16.662623548365
5001,"Arkansas","AR","S","2/5/08","Primary",2634,2017,499,58,-0.576309795,"clinton",19.7,27,16.2,6946,0.447739706,0.545493809,0.097754103,"bush",19884,20662,232,14519,4866,44,79,1,143,0.4946,0.045910539,0.7242,0.6115,0.6779,9.6,9.1,-0.5,14,4.35,17.6,34821,0.0309412501807316,0.245939563352451,0.132536507783508,0.0115186274037303,3.730471602,40.08979413,3.741422105,46.70389838,53.29610162,0.244719372359686,0.0116676725005029,0.73018507342587,-3.76536637305198
5003,"Ashley","AR","S","2/5/08","Primary",2678,1823,721,51,-0.41150112,"clinton",25.2,28.6,13.8,8512,0.455944549,0.536536654,0.080592105,"bush",22843,24187,950,15514,6155,37,47,7,133,0.469,0.046769888,0.7249,0.5601,0.7619,9.7,8.9,-0.8,15.8,0,21,32800,0.0281713412367301,0.47081663844025,0.0658845883762237,0,8.110115364,40.13467347,3.238104669,55.03292568,44.96707432,0.269447970932014,0.0415882327189949,0.679157728844723,-5.55670401455327
5005,"Baxter","AR","S","2/5/08","Primary",4243,2895,1163,114,-0.408201744,"clinton",68.4,20.7,26.8,18530,0.384727469,0.600539665,0.215812196,"bush",41307,38467,495,39934,93,224,173,8,380,0.5162,0.04099655,0.7754,0.4917,0.7974,6,6.4,0.4,13.6,0,14.3,31278,0.10172979732194,0.176991611525035,0.0428541655812015,0.00997759599854113,5.816098173,18.35575339,5.619359123,25.05471805,74.94528195,0.00225143438158181,0.011983441063258,0.966761081656862,7.38295162086984
5007,"Benton","AR","S","2/5/08","Primary",12059,8563,3169,177,-0.447300771,"clinton",206.6,30.7,14.3,68121,0.30469312,0.68365115,0.378958031,"bush",196045,154781,26947,157380,2139,2859,3731,207,2782,0.3498,0.088613028,0.8042,0.6378,0.722,4,4.2,0.2,14.3,0.29,9.1,48162,0.0587591098131755,0.192502248934201,0.0522209040063622,0.0127765537201935,5.487839749,15.53477271,4.631532394,21.84308149,78.15691851,0.0109107602846285,0.137453135759647,0.802774873115866,26.6596029228394
5009,"Boone","AR","S","2/5/08","Primary",3186,2479,596,84,-0.591023227,"clinton",58.1,27.7,16.7,14777,0.314001489,0.66271909,0.348717602,"bush",36405,34064,619,34854,161,262,137,8,364,0.5002,0.044648009,0.7684,0.5959,0.7334,6.2,6.5,0.3,14.7,0,15.9,33563,0.029103334511606,0.272357723577236,0.0374101567102628,0.00129609991752091,0,17.33333333,5.867263236,21.74496644,78.25503356,0.00442246944101085,0.0170031589067436,0.957395962093119,6.87235791451386
5011,"Bradley","AR","S","2/5/08","Primary",1634,1099,447,41,-0.399020808,"clinton",19,29.2,17.5,4249,0.519180984,0.473287832,-0.045893151,"kerry",12111,12603,1298,7344,3363,26,16,0,64,0.5788,0.055647497,0.6661,0.5187,0.7251,7.2,6.6,-0.6,20,2.3,25.8,27543,0.0245238095238095,0.335079365079365,0.079047619047619,0,6.987111154,30.7491036,4.98110282,49.88855509,50.11144491,0.277681446618776,0.107175295186194,0.60639088432004,-3.90383242085218
5013,"Calhoun","AR","S","2/5/08","Primary",775,552,167,21,-0.496774194,"clinton",8.8,26.6,16,2299,0.408438452,0.582862114,0.174423662,"bush",5558,5731,129,4102,1257,14,3,0,53,0.5161,0.047700902,0.6874,0.5555,0.8218,7.8,7.5,-0.3,15.1,0,18,31783,0,0.226149025069638,0.0550139275766017,0,2.207398423,73.07459066,2.85021225,82.68041237,17.31958763,0.226160489384671,0.0232097876934149,0.738035264483627,-3.01867038911184
5015,"Carroll","AR","S","2/5/08","Primary",2775,1868,782,74,-0.391351351,"clinton",40.7,26.9,15.8,10481,0.397004103,0.590020036,0.193015934,"bush",27339,25425,3800,22796,72,253,101,14,303,0.5357,0.057848809,0.7177,0.6206,0.7302,6.5,6,-0.5,21.4,0,16.2,30789,0.0487044997436605,0.181093977994242,0.0418424892534606,0,4.059633866,34.68776263,4.140022655,41.81678664,58.18321336,0.00263360035114671,0.138995574088299,0.833827133399173,7.52802359882006
5017,"Chicot","AR","S","2/5/08","Primary",1506,758,681,26,-0.051128818,"clinton",19.6,27.8,15.4,4757,0.629178053,0.362623502,-0.266554551,"kerry",12915,14089,563,5244,6907,16,75,2,108,0.604,0.038853626,0.6422,0.5107,0.6963,9.2,8.9,-0.3,24,0,36.2,23546,0.0431394772260395,0.313239356803854,0.041014379825742,0,5.551232166,18.76783398,6.692607004,35.46044099,64.53955901,0.534804490902052,0.0435927216415021,0.406039488966318,-8.33274185534815
5019,"Clark","AR","S","2/5/08","Primary",3398,2385,864,74,-0.447616245,"clinton",27.5,37.5,14.6,9211,0.541743567,0.449896862,-0.091846705,"kerry",22913,23501,967,16304,4991,115,248,9,279,0.5157,0.039469245,0.7527,0.5928,0.6564,5.5,5.7,0.2,16.6,0,21.1,31437,0.0157563917438206,0.428777711713242,0.0791217191879725,0,1.230304338,31.69868336,5.115475934,36.36088927,63.63911073,0.217823942739929,0.0422031161349452,0.711561122506874,-2.50202119058763
5021,"Clay","AR","S","2/5/08","Primary",2788,2474,209,42,-0.81241033,"clinton",26.4,26.2,19.4,6096,0.535433071,0.452591864,-0.082841207,"kerry",16497,17548,177,15979,52,116,32,0,141,0.5789,0.028773073,0.6061,0.5697,0.7491,10.2,9.5,-0.7,14.8,0,19.9,28039,0.00471349877903345,0.273042194332444,0.0644556760747345,0,5.244415669,23.01715766,4.855940434,35.6857667,64.3142333,0.00315208825847124,0.0107292234951809,0.968600351579075,-5.9892865283793
5023,"Cleburne","AR","S","2/5/08","Primary",3429,2779,456,107,-0.677456985,"clinton",42.4,23.5,21.1,11761,0.384065981,0.60428535,0.220219369,"bush",25485,24112,453,24521,131,118,42,6,214,0.4669,0.048816423,0.7478,0.5249,0.806,6.6,6.7,0.1,15.3,0.5,14.7,34240,0.0194626964983781,0.216335357231972,0.0716127422440323,0.0118106961656824,7.56936737,21.57047725,4.378468368,31.44839068,68.55160932,0.00514027859525211,0.0177751618599176,0.962173827741809,5.69426011944261
5025,"Cleveland","AR","S","2/5/08","Primary",1322,1116,136,27,-0.741301059,"clinton",14.5,28.6,13.6,3496,0.414759725,0.574656751,0.159897025,"bush",8858,8551,174,7370,1194,31,20,1,68,0.4614,0.039497857,0.7307,0.5901,0.8225,6.8,6.8,0,13.5,0,15.5,36535,0,0.0759537976898845,0.092637965231595,0,4.378531073,12.47645951,0,37.75894539,62.24105461,0.134793407089636,0.0196432603296455,0.832016256491307,3.59022336568822
5027,"Columbia","AR","S","2/5/08","Primary",2307,1430,769,44,-0.286519289,"clinton",33.1,30.8,15.9,9909,0.414572611,0.578161268,0.163588657,"bush",24440,25570,392,14736,8927,62,97,6,220,0.5312,0.051694831,0.7406,0.5731,0.7128,6.1,6.9,0.8,14.8,0,21.4,30337,0.00675702066164121,0.170565949302816,0.098621255321642,0,4.320699461,34.387335,6.858792072,46.10585289,53.89414711,0.365261865793781,0.0160392798690671,0.602945990180033,-4.41924129839656
5029,"Conway","AR","S","2/5/08","Primary",2833,2068,620,81,-0.511118955,"clinton",36.5,27.7,16.1,8084,0.492577932,0.495917862,0.003339931,"bush",20694,20333,544,17185,2538,91,89,7,240,0.4835,0.05024433,0.7317,0.58,0.7802,5.4,6,0.6,15.2,0,18.4,33890,0.109559402045633,0.0881195908733281,0.0553697875688434,0,9.116674539,19.9929145,3.513226264,32.4929145,67.5070855,0.122644244708611,0.0262878128926259,0.83043394220547,1.775438941622
5033,"Crawford","AR","S","2/5/08","Primary",4930,3977,728,140,-0.659026369,"clinton",92.7,29.8,11.3,20401,0.331552375,0.656389393,0.324837018,"bush",58785,53399,2869,52155,734,1115,748,25,1139,0.4444,0.043897488,0.7149,0.6199,0.7588,5.5,5,-0.5,16.6,0.1,17.3,35191,0.0255225646515297,0.219017033823502,0.0416173681146356,0,8.022917289,20.70394148,3.055016423,32.54329651,67.45670349,0.0124861784468827,0.0488049672535511,0.887216126562899,10.0863312047042
