URL,Date of Notice,Event Number,Rapid Response Specialist,Reason Stated for Filing,County,Company,Address,WDB Name,Region,Contact,Phone,Business Type,Number Affected,Total Employees,Layoff Date,Closing Date,Reason for Dislocation,FEIN NUM,Union,Classification,Latitude,Longitude,Geocoded NY,Geocoded,Cleaned Layoff Date
https://labor.ny.gov/app/warn/details.asp?id=7460,3/20/2020,2019-0650,Stuart Goldberg,Temporary Plant Layoff,New York,Aloft Manhattan Downtown - Financial District,"49 Ann Street  New York, NY 10038",NEW YORK CITY,New York City,Julie Cho,(973) 865-7019,Hotel,21.0,,3/12/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.71038,-74.00663,True,"49 Ann St, Manhattan, New York 10038, United States",2020-03-12
https://labor.ny.gov/app/warn/details.asp?id=7461,3/20/2020,2019-0651,Stuart Goldberg,Temporary Plant Closing,Kings,Aloft New York Brooklyn,"216 Duffield Street  Brooklyn, NY 11201",NEW YORK CITY,New York City,Julie Cho,(973) 865-7019,Hotel,42.0,42,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.691707,-73.984532,True,"216 Duffield Street, Brooklyn, New York 11201, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7462,3/25/2020,2019-0701,Vikki Kaufman,Temporary Plant Layoff,Broome,Olum's of Binghamton Inc.,"3701 Vestal Parkway East  Vestal, NY 13850",BROOME/TIOGA,Southern," Denise Kacher,Human Resources Manager",(570) 533-1122,Furniture Store,,,3/21/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.101221,-75.984887,True,"3701 Vestal Parkway East, Vestal, New York 13850, United States",2020-03-21
https://labor.ny.gov/app/warn/details.asp?id=7463,3/25/2020,2019-0702,Karl Price,Temporary Plant Layoff,Onondaga,Olum's Furniture and Appliances,"154 Northern Lights Plaza  Syracuse, NY 13212",ONONDAGA,Central,Denise Kacher,(570) 533-1122,Furniture Store,,,3/21/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union. Non Union,Temporary Plant Layoff,43.110107,-76.144175,True,"154 Northern Lights Plaza, Syracuse, New York 13212, United States",2020-03-21
https://labor.ny.gov/app/warn/details.asp?id=7464,3/24/2020,2019-0624,Karl Price,Temporary Plant Layoff,Onondaga,"Sports Physical Therapy of New York, PC (11 sites)","6319 Fly Road, Suite 3  East Syracuse, NY 13057",ONONDAGA,Central," Dorothy Hall,Executive Vice President",(315) 410-6200 Ext: 103,Physcial Therapist,59.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,43.078689,-76.059186,True,"6319 Fly Road, East Syracuse, New York 13057, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7465,3/24/2020,2019-0698,Stuart Goldberg,Temporary Plant Layoff,New York,Fitzpatrick Manhattan Hotel,"687 Lexington Avenue  New York, NY 10022",NEW YORK CITY,New York City," Tony Ruscitto,Director of Human Resources",(212) 784-2566,Hotel,60.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff,40.760569,-73.969222,True,"687 Lexington Avenue, New York, New York 10022, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7466,3/20/2020,2019-0623,Regenna Darrah,Temporary Plant Layoff/Closing,Monroe,"Feast American Diners, LLC dba Dennys","15 locations (Central, Finger Lakes, Southern, and North Country)",MONROE,Finger Lakes," Janet Pruett,HR Manager",(951) 319-0319,Restaurant,683.0,,3/17/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff/Closing,41.063754,-80.055769,False,"North Country Brewing Co, 141 S Main St, Slippery Rock, Pennsylvania 16057, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7467,3/25/2020,2019-0667,Stuart Goldberg,Temporary Plant Layoff,New York/Kings/Queens/Bronx,America's Kids LLC,"7 NYC sites  Corona/New York/Jamaica/Brooklyn/Bronx, NY",NEW YORK CITY,New York City,Robert Escava,(917) 886-4882,Retail,63.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union.,Temporary Plant Layoff,,,False,,2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7469,3/18/2020,2019-0635,Stuart Goldberg,Temporary Plant Closing,New York,"ilili Box Canal Street, LLC","261 Canal Street  New York, NY 10013",NEW YORK CITY,New York City," Alex Massoud,CFO",(212) 481-0141,Restaurant,130.0,130,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.718919,-74.000948,True,"261 Canal Street, New York, New York 10013, United States",2020-03-15
https://labor.ny.gov/app/warn/details.asp?id=7470,3/23/2020,2019-0634,Stuart Goldberg,Temporary Plant Closing,New York,Marriott Vacation Worldwide,"1010 Avenue of Americas, 2nd Floor  New York, NY 10018",NEW YORK CITY,New York City," Michele MacPherson,Area Human Resources Director Marketing & Sales East Region",-----,Hotel,84.0,84,3/21/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.752072,-73.985629,True,"1010 6th Avenue, New York, New York 10018, United States",2020-03-21
https://labor.ny.gov/app/warn/details.asp?id=7471,3/23/2020,2019-0633,Stuart Goldberg,Temporary Plant Closing,New York,Marriott Resorts Hospitality Corporation dba Marriott Vacation Club Pulse New York,"33 West 37th Street  New York, NY 10018",NEW YORK CITY,New York City," Ingrid B. Ossa,Human Resources Manager",(646) 368-6427,Hotel,93.0,93,3/28/2020,3/28/2020,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Closing,40.751312,-73.984897,True,"33 West 37th Street, New York, New York 10018, United States",2020-03-28
https://labor.ny.gov/app/warn/details.asp?id=7472,3/24/2020,2019-0632,Regenna Darrah,Temporary Partial Plant Closing,Monroe,AFP 108 Corp. dba DoubleTree by Hilton Rochester,"1111 Jefferson Road  Rochester, NY 14632",MONROE,Finger Lakes,Tim Elie,(585) 475-1510,Hotel,85.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Partial Plant Closing,43.08619,-77.607456,True,"1111 Jefferson Road, Rochester, New York 14623, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7473,3/22/2020,2019-0631,Stuart Goldberg,Temporary Plant Layoff,New York,Hilton Fashion and Hilton Garden Inn,"52 W. 26th Street  New York, NY 10001",NEW YORK CITY,New York City," Heather Davis,General Manager",(347) 839-0927,Hotel,150.0,,3/22/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff,40.744742,-73.99126,True,"52 West 26th Street, New York, New York 10001, United States",2020-03-22
https://labor.ny.gov/app/warn/details.asp?id=7387,3/26/2020,2019-0734,Stuart Goldberg,Temporary Plant Closing,New York,38 West 26th Street Restaurant Corp. dba Flatiron Hall,"38 West 26th Street  New York, NY 10010",NEW YORK CITY,New York City," Jon Bloostein,CEO",(917) 999-6532,Restaurant,49.0,49,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.744384,-73.990674,True,"38 West 26th Street, New York, New York 10010, United States",2020-03-15
https://labor.ny.gov/app/warn/details.asp?id=7388,3/25/2020,2019-0733,Stuart Goldberg,Temporary Plant Closing,New York,"Havatequila Restaurant Partners, LLC","259 Vesey St.  New York, NY 10282",NEW YORK CITY,New York City," Melissa MacLeod,Vice President and General Counsel",(267) 312-1644,Restaurant,138.0,138,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union.,Temporary Plant Closing,40.71472,-74.01562,True,"259 Vesey St, Manhattan, New York 10282, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7390,3/20/2020,2019-0612,Stuart Goldberg,Temporary Plant Closing,New York,GFB Restaurant Corp.,"86 West 3rd Street  New York, NY 10012",NEW YORK CITY,New York City,Payroll Department,(215) 321-2200,Restaurant,47.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.729822,-73.999087,True,"86 West 3rd Street, New York, New York 10012, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7391,3/20/2020,2019-0615,Stuart Goldberg,Temporary Plant Closing,New York,"IMNY GS, LLC","361 Greenwich Street  New York, NY 10013",NEW YORK CITY,New York City,Payroll Department,(215) 321-2200,Restaurant,32.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.719037,-74.010163,True,"361 Greenwich Street, New York, New York 10013, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7392,3/20/2020,2019-0613,Stuart Goldberg,Temporary Plant Closing,New York,"II Mulino Gramercy, LLC","43 E. 20th Street  New York, NY 10003",NEW YORK CITY,New York City,Payroll Department,(215) 321-2200,Restaurant,28.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.73874,-73.98874,True,"43 E 20th St, Manhattan, New York 10010, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7393,3/26/2020,2019-0723,Frederick Danks,Temporary Plant Layoff,Nassau,Chateau Briand Caterers,"440 Old County Road  Carle Place, NY 11514",HEMPSTEAD,Long Island," Joseph Di Rico,CFO",(516) 334-6125,Catering,124.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.745769,-73.602847,True,"440 Old Country Road, Carle Place, New York 11514, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7394,3/26/2020,2019-0724,Frederick Danks,Temporary Plant Layoff,Nassau,The Fox Hollow,"7725 Jericho Turnpike  Woodbury, NY 11797",OYSTER BAY,Long Island," Joseph Di Rico,CFO",(516) 921-1415,Catering,169.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.81332800000001,-73.485789,True,"7725 Jericho Turnpike, Woodbury, New York 11797, United States",2020-03-26
https://labor.ny.gov/app/warn/details.asp?id=7395,3/26/2020,2019-0725,Frederick Danks,Temporary Plant Layoff,Suffolk,Watermill Caterers,"711 Smithtown Bypass  Smithtown, NY 11787",SUFFOLK,Long Island," Vincenzo Pugliese,Vice President",(631) 724-3242,Catering,94.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.84753,-73.168583,True,"711 Nesconset Highway, Smithtown, New York 11787, United States",2020-03-26
https://labor.ny.gov/app/warn/details.asp?id=7396,3/25/2020,2019-0737,Frederick Danks,Temporary Plant Layoff,Suffolk,SS Bijou LLC dba Jewel,"400 Broadhollow Road  Melville, NY 11747",SUFFOLK,Long Island," Maria Russo,Human Resources Director",(516) 918-2706,Restaurant,121.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.78203,-73.42379,True,"400 Broadhollow Rd, Melville, New York 11747, United States",2020-03-26
https://labor.ny.gov/app/warn/details.asp?id=7397,3/25/2020,2019-0736,Frederick Danks,Temporary Plant Layoff,Nassau,Jericho Restaurant Associates LLC dba Rare650,"650 Jericho Turnpike  Syosset, NY 11791",OYSTER BAY,Long Island," Maria Russo,Human Resources Director",(516) 918-2706,Restaurant,96.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.810686,-73.49500400000002,True,"650 Jericho Turnpike, Syosset, New York 11791, United States",2020-03-26
https://labor.ny.gov/app/warn/details.asp?id=7398,3/23/2020,2019-0619,Regenna Darrah,Temporary Plant Closing,Monroe,DialAmerica,"2250 Brighton Henrietta Town Line  Henrietta, NY 14623",MONROE,Finger Lakes," Robert Schultz,Senior VP of Human Resources",1-800-701-3131 Ext: 2143,Telemarketing,138.0,138,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,43.095202,-77.61725600000003,True,"2250 Brighton-Henrietta Town Line Road, Rochester, New York 14623, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7399,3/25/2020,2019-0731,Elias Flores,Temporary Plant Layoff,Westchester,The Crowne Plaza - White Plains,"66 Hale Ave.  White Plains, NY 10601",WESTCH/PTNM,Mid-Hudson," Alvin Alcera,Director of Human Resources",(914) 821-1312,Hotel,85.0,,3/30/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,41.029979,-73.760131,True,"66 Hale Avenue, White Plains, New York 10601, United States",2020-03-30
https://labor.ny.gov/app/warn/details.asp?id=7400,3/27/2020,2019-0729,Michele Taylor,Temporary Plant Layoff,Erie,"Coast Professional, Inc.","300 Gleed Ave.  East Aurora, NY 14052",ERIE,Western," Michele Malczewski,Chief Human Resources Officer",(585) 683-5280,Debt Collection,65.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.759962,-78.612337,True,"300 Gleed Avenue, East Aurora, New York 14052, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7401,3/27/2020,2019-0727,Regenna Darrah,Temporary Plant Layoff,Livingston,"Coast Professional, Inc.","4273 Volunteer Road  Geneseo, NY 14454",GLOW,Finger Lakes," Michele Malczewski,Chief Human Resources Officer",(585) 683-5280,Debt Collection,240.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.805888,-77.786741,True,"4273 Volunteer Road, Geneseo, New York 14454, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7402,3/25/2020,2019-0707,Frederick Danks,Temporary Closing,Suffolk,California Pizza Kitchen (store #133),"160 NY-110 Spc. 1074  Huntington Station, NY 11746",SUFFOLK,Long Island," Stephanie Espinosa,Assistant General Counsel",(310) 342-4798,Restaurant,51.0,51,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Closing,40.822228,-73.410451,True,"160 Walt Whitman Road, Huntington Station, New York 11746, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7403,3/25/2020,2019-0709,Elias Flores,Temporary Plant Closing,Westchester,California Pizza Kitchen (store #107),"365 Central Park Ave.  Scarsdale, NY 10583",WESTCH/PTNM,Mid-Hudson," Stephanie Espinosa,Assistant General Counsel",(310) 342-4798,Restaurant,37.0,37,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,41.00906,-73.809636,True,"365 Central Park Avenue, Scarsdale, New York 10583, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7404,3/25/2020,2019-0710,Stuart Goldberg,Temporary Plant Closing,Queens,California Pizza Kitchen (store #237),"71-03 80th Street, Suite 7101  Glendale, NY 11385",NEW YORK CITY,New York City," Stephanie Espinosa,Assistant General Counsel",(310) 342-4798,Restaurant,41.0,41,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.70800300000001,-73.869405,True,"71-03 80th Street, Queens, New York 11385, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7405,3/25/2020,2019-0715,Frederick Danks,Temporary Plant Layoff,Hempstead,Seventh Street Café,"126 7th Street  Garden City, NY 11530",HEMPSTEAD,Long Island," Victor Scotto,President",(516) 747-7575,Restaurant,25.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.724593,-73.636139,True,"126 7th Street, Garden City, New York 11530, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7406,3/23/2020,2019-0716,Stuart Goldberg,Temporary Plant Layoff,Kings,8812-8814 Restaurant Corp dba Arirang Hibachi Steakhouse,"8812-14 4th Avenue  Brooklyn, NY 11209",NEW YORK CITY,New York City,Joseph Tranchina,(917) 885-4145,Restaurant,83.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.62134,-74.02931,True,"8812 4th Ave, Brooklyn, New York 11209, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7407,3/27/2020,2019-0714,Stuart Goldberg,Temporary Closing,New York,SBE dba Umani 57th Street and Privilege Bar,"120 West 57th Street  New York, NY 10019",NEW YORK CITY,New York City,,(212) 676-3009,Restaurant,71.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.764617,-73.978431,True,"120 West 57th Street, New York, New York 10019, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7408,3/23/2020,2019-0713,Stuart Goldberg,Temporary Plant Layoff,Richmond,"Grand Oaks, SSC&R LLC","200 Huguenot Ave.  Staten Island, NY 10312",NEW YORK CITY,New York City,Joseph Tranchina,(917) 885-4145,Restaurant,51.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.551487,-74.204688,True,"200 Huguenot Avenue, Staten Island, New York 10312, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7409,3/23/2020,2019-0712,Stuart Goldberg,Temporary Layoff,Richmond,SBR&C LLC,"300 Father Capodanno Blvd.  Staten Island, NY 10305",NEW YORK CITY,New York City,Joseph Tranchina,(971) 885-4145,Restaurant,75.0,,3/30/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Layoff,40.58928,-74.066559,True,"300 Father Capodanno Boulevard, Staten Island, New York 10305, United States",2020-03-30
https://labor.ny.gov/app/warn/details.asp?id=7410,3/23/2020,2019-0621,Stuart Goldberg,Temporary Plant Layoff,New York,Ruby's United LLC dba Happiest Hour,"121 W. 10th Street  New York, NY 10011",NEW YORK CITY,New York City," Amanda Key,Human Resources Director",(917) 447-3504,Restaurant,45.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.73489,-73.9995,True,"121 W 10th St, Manhattan, New York 10011, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7411,3/23/2020,2019-0618,Stuart Goldberg,Temporary Plant Closing,New York,"Mr Jonesing LP, dba ACME","9 Jones Street  New York, NY 10012",NEW YORK CITY,New York City," Amanda Key,Human Resources Director",(917) 447-3504,Restaurant,41.0,41,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.732235,-74.002154,True,"9 Jones Street, New York, New York 10014, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7414,3/25/2020,2019-0740,Frederick Danks,Temporary Plant Layoff,Suffolk,Smithtown Steakhouse LLC dba Insignia Prime Steak Sushi,"610 Smithtown Bypass  Smithtown, NY 11787",SUFFOLK,Long Island," Maria Russo,Human Resources Director",(516) 918-2706,Restaurant,105.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.84621,-73.17269,True,"610 Smithtown Byp, Smithtown, New York 11787, United States",2020-03-26
https://labor.ny.gov/app/warn/details.asp?id=7415,3/25/2020,2019-0741,Frederick Danks,Temporary Plant Layoff,Suffolk,SS 110 LLC dba One 10,"569 Broadhollow Road  Melville, NY 11747",SUFFOLK,Long Island," Maria Russo,Human Resources Director",(516) 918-2706,Restaurant,163.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.762463,-73.422389,True,"569 Broad Hollow Road, Melville, New York 11747, United States",2020-03-26
https://labor.ny.gov/app/warn/details.asp?id=7416,3/25/2020,2019-0739,Frederick Danks,Temporary Layoff,Suffolk,Melville Steakhouse LLC dba Blackstone Steakhouse,"10 Pinelawn Road  Melville, NY 11747",SUFFOLK,Long Island," Maria Russo,Human Resources Director",(516) 918-2706,Restaurant,123.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Layoff,40.78797700000001,-73.414086,True,"10 Pinelawn Road, Melville, New York 11747, United States",2020-03-26
https://labor.ny.gov/app/warn/details.asp?id=7366,3/23/2020,2019-0690,Stuart Goldberg,Temporary Plant Closing,New York,Koi NY LLC dba Koi New York,"40 W. 40th Street  New York, NY 10018",NEW YORK CITY,New York City," Suzanne Chou,Executive Vice President",(310) 659-1555,Restaurant,109.0,109,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.752855,-73.98365,True,"40 West 40th Street, New York, New York 10018, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7367,3/23/2020,2019-0689,Stuart Goldberg,Temporary Plant Closing,New York,Birote Corporation dba El Mitote,"208 Columbus Ave.  New York, NY 10023",NEW YORK CITY,New York City," Cristina Castaneda,CEO/Owner",(212) 362-5265,Restaurant,37.0,37,3/21/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.775781,-73.980215,True,"208 Columbus Avenue, New York, New York 10023, United States",2020-03-21
https://labor.ny.gov/app/warn/details.asp?id=7368,3/26/2020,2019-0688,Frederick Danks,Temporary Plant Layoff,Hempstead,"Peter Luger of Long Island, Inc. dba Peter Luger Steak House","255 Northern Blvd.  Great Neck, NY 11021",HEMPSTEAD,Long Island," Daniel Turtel,Vice President",(718) 387-0500 Ext: 701,Restaurant,61.0,,3/29/2020,,Unforeseeable business circumstances prompted by COVID-19,,UniteHere Local 100,Temporary Plant Layoff,40.77730800000001,-73.72756600000002,True,"255 Northern Boulevard, New York 11021, United States",2020-03-29
https://labor.ny.gov/app/warn/details.asp?id=7369,3/21/2020,2019-0687,Frederick Danks,Temporary Plant Layoff,Hempstead,"Premier Cardiology Consultants, PLLC","2001 Marcus Avenue  New Hyde Park, NY 10042",HEMPSTEAD,Long Island," Sumit Mittle,M.D. FACC,President",(516) 437-5600,Healthcare,59.0,,3/22/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.75806,-73.69625,True,"2001 Marcus Ave, New Hyde Park, New York 11042, United States",2020-03-22
https://labor.ny.gov/app/warn/details.asp?id=7370,3/25/2020,2019-0661,Stuart Goldberg,Temporary Plant Closing,New York,Four Points by Sheraton Manhattan Soho,"66 Charlton St.  New York, NY 10014",NEW YORK CITY,New York City," Julie Cho,General Counsel",(973) 865-7019,Hotel,34.0,34,3/25/2020,3/25/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.727,-74.00631,True,"66 Charlton St, Manhattan, New York 10013, United States",2020-03-25
https://labor.ny.gov/app/warn/details.asp?id=7371,3/26/2020,2019-0655,Stuart Goldberg,Temporary Plant Closing,New York,Tribeca Kitchen LLC dba Little Park,"85 W. Broadway  New York, NY 10007",NEW YORK CITY,New York City," Jonathan Moldenhauer,Director of Human Resources",(646) 442-7856,Restaurant,83.0,,3/14/2020,3/14/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.715253,-74.009224,True,"85 West Broadway, New York, New York 10007, United States",2020-03-14
https://labor.ny.gov/app/warn/details.asp?id=7372,3/16/2020,2019-0718,Stuart Goldberg,Temporary Plant Closing,New York,Hey Mambo LLC dba Bustan NYC,"487 Amsterdam Ave.  New York, NY 10024",NEW YORK CITY,New York City,Management Team,(212) 595-5050,Restaurant,18.0,24,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,45-3130960,The employees are not represented by a union,Temporary Plant Closing,40.785955,-73.97606400000002,True,"487 Amsterdam Avenue, New York, New York 10024, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7373,3/23/2020,2019-0717,Stuart Goldberg,Temporary Plant Closing,New York,"Chambers Operating, LLC dba The Chambers Hotel","15 West 56th Street  New York, NY 10019",NEW YORK CITY,New York City," Ansell Hawkins,General Manager",(212) 974-5656,Hotel,43.0,,3/18/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.762808,-73.975429,True,"15 West 56th Street, New York, New York 10019, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7374,3/23/2020,2019-0691,Stuart Goldberg,Temporary Plant Closing,New York,CMR Rest Corp. dba Ella NYC,"249 Columbus Ave.  New York, NY 10023",NEW YORK CITY,New York City," Cristina Castaneda,CEO/Owner",(212) 362-5265,Restaurant,25.0,25,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.777024,-73.97886,True,"249 Columbus Avenue, New York, New York 10023, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7376,3/27/2020,2019-0705,Stuart Goldberg,Temporary Plant Closing,New York,56th & Park F&B Management LLC dba The Restaurant at 432 Park Avenue,"432 Park Avenue  New York, NY 10022",NEW YORK CITY,New York City," Michaela Keady,Chief of Staff",(248) 974-9522,Restaurant,26.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.76079,-73.97163,True,"432 Park Ave, Manhattan, New York 10022, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7378,3/17/2020,2019-0617,Stuart Goldberg,Temporary Plant Closing,New York,Swiss White Int'l LLC dba Ray's,"177 Chrystie St.  New York, NY 10002",NEW YORK CITY,New York City," Amanda Key,Human Resources Director",(917) 447-3504,Restaurant,13.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.721114,-73.992499,True,"177 Chrystie Street, New York, New York 10002, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7379,3/23/2020,2019-0616,Stuart Goldberg,Temporary Plant Closing,New York,"South Central Restaurant, LLC dba TIJUANA PICNIC","151 Essex Street  New York, NY 10002",NEW YORK CITY,New York City," Amanda Key,Human Resources Director",(917) 447-3504,Restaurant,33.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.720747,-73.987249,True,"151 Essex Street, New York, New York 10002, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7380,3/27/2020,2019-0730,Stuart Goldberg,Temporary Plant Closing,New York,"Rent the Runway, Inc.","30 W. 15th St.  New York, NY 10011",NEW YORK CITY,New York City," John-Paul Sukkar,Senior Director,People",(347) 421-4004,Retail,36.0,36,4/1/2020,4/1/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.737268,-73.994759,True,"30 West 15th Street, New York, New York 10011, United States",2020-04-01
https://labor.ny.gov/app/warn/details.asp?id=7381,3/25/2020,2019-0726,Stuart Goldberg,Temporary Plant Layoff,New York,Almod Diamonds – Multiple Sites,"12 East 49th Street New York, NY 10017",NEW YORK CITY,New York City," Elen Davidova,Human Resources",(646) 378-6621,Jewelry Store,109.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.757368,-73.976869,True,"12 East 49th Street, New York, New York 10017, United States",2020-03-26
